"","Nest","Init","Year","Site","Win_Hi","Spr_Hi","wxt","sxt","wxw","sxw","wsi","wi"
"1089","HMW020",139,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1090","HMW029",140,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1091","HMW032",142,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1092","HMW036",143,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1093","HMW037",144,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1094","HMW040",148,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1095","HMW046",149,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1096","HMW055",147,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1097","HMW068",152,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1098","HMW070",146,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1099","HMW072",150,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1100","HMW074",147,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1101","HMW076",144,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1102","HMW089",157,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1103","HMW091",141,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1104","HMW099",160,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1105","HMW110",159,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1106","HMW115",147,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1107","HMW128",148,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1108","HMW130",160,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1109","LJV003",136,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1110","LJV004",136,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1111","LJV005",135,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1112","LJV009",135,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1113","LJV015",140,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1114","LJV018",132,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1115","LJV022",142,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1116","LJV023",136,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1117","LJV026",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1118","LJV028",134,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1119","LJV031",141,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1120","LJV032",139,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1121","LJV034",147,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1122","LJV044",146,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1123","LJV047",151,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1124","LJV056",151,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1125","LJV059",134,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1126","LJV064",148,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1127","LJV066",142,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1128","LJV072",150,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1129","LJV073",157,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1130","LJV091",151,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1131","LJV092",159,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1132","LJV093",155,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1133","MLW001",135,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1134","MLW003",129,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1135","MLW004",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1136","MLW009",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1137","MLW014",143,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1138","MLW015",143,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1139","MLW017",139,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1140","MLW019",147,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1141","MLW020",138,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1142","MLW024",140,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1143","MLW025",144,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1144","MLW027",142,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1145","MLW029",135,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1146","MLW032",139,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1147","MLW034",141,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1148","MLW048",133,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1149","MLW049",152,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1150","MLW050",139,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1151","MLW051",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1152","MLW055",144,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1153","MLW056",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1154","MLW071",140,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1155","MLW073",141,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1156","MLW074",158,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1157","MLW078",147,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1158","MLW080",153,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1159","MLW082",151,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1160","MLW083",150,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1161","MLW084",154,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1162","TJO003",135,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1163","TJO006",128,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1164","TJO015",137,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1165","TJO018",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1166","TJO026",143,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1167","TJO031",136,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1168","TJO032",131,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1169","TJO033",131,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1170","TJO034",134,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1171","TJO035",146,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1172","TJO038",148,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1173","TJO039",144,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1174","TJO042",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1175","TJO046",142,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1176","TJO048",139,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1177","TJO052",149,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1178","TJO054",133,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1179","TJO055",148,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1180","TJO057",138,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1181","TJO059",143,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1182","TJO060",143,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1183","TJO062",136,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1184","TJO064",145,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1185","TJO067",143,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1186","TJO069",154,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1187","BNS036",136,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1188","BNS037",149,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1189","BNS051",149,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1190","BNS053",163,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1191","HMW002",134,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1192","HMW003",135,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1193","HMW111",156,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1194","LJV020",137,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1195","LJV055",153,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1196","MLW018",146,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1197","MLW036",146,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1198","MLW060",141,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1199","MLW061",148,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1200","TJO040",148,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1201","TJO045",138,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1202","TJO051",134,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1203","TJO056",149,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1204","TJO068",154,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1205","TJO074",157,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1206","LJV101",158,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1207","TJO073",161,2004,"kig",42,3,0,4,7,2,117.5891474,114.2933105
"1208","BCL002",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1209","BCL003",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1210","BCL005",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1211","BCL007",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1212","BCL020",138,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1213","BCL027",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1214","BCL032",133,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1215","BCL034",138,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1216","BCL036",134,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1217","BCL037",150,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1218","BCL038",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1219","BCL039",150,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1220","BCL043",151,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1221","BCL044",135,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1222","BCL047",141,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1223","BCL048",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1224","BCL049",136,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1225","BCL052",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1226","BCL053",136,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1227","BCL054",136,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1228","BCL059",155,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1229","BCL061",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1230","MLW001",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1231","MLW005",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1232","MLW008",138,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1233","MLW009",134,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1234","MLW012",145,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1235","MLW013",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1236","MLW015",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1237","MLW020",141,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1238","MLW021",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1239","MLW022",150,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1240","MLW025",151,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1241","MLW027",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1242","MLW031",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1243","MLW034",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1244","MLW043",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1245","MLW047",150,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1246","PLF005",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1247","PLF008",144,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1248","PLF013",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1249","PLF014",144,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1250","SEA002",145,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1251","SEA003",145,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1252","SEA004",140,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1253","SEA005",140,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1254","SEA006",133,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1255","SEA009",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1256","SEA011",134,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1257","SEA012",148,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1258","SEA013",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1259","SEA014",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1260","SEA015",136,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1261","SEA018",147,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1262","SEA019",153,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1263","SEA020",133,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1264","SEA023",144,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1265","TJO002",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1266","TJO003",140,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1267","TJO004",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1268","TJO005",136,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1269","TJO006",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1270","TJO008",140,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1271","TJO010",145,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1272","TJO014",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1273","TJO016",136,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1274","TJO017",134,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1275","TJO019",141,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1276","TJO020",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1277","TJO021",147,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1278","TJO022",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1279","TJO024",135,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1280","TJO027",138,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1281","TJO028",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1282","TJO029",140,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1283","TJO030",150,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1284","TJO036",135,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1285","TJO037",135,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1286","TJO040",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1287","TJO044",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1288","TJO047",153,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1289","TJO048",153,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1290","TJO049",155,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1291","TJO051",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1292","TRJ001",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1293","TRJ007",141,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1294","TRJ012",141,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1295","TRJ013",150,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1296","TRJ014",138,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1297","TRJ015",137,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1298","TRJ018",151,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1299","TRJ019",151,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1300","TRJ021",151,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1301","TRJ023",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1302","TRJ026",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1303","TRJ028",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1304","TRJ029",152,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1305","TRJ031",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1306","TRJ035",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1307","TRJ038",144,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1308","TRJ041",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1309","TRJ044",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1310","TRJ067",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1311","BCL035",134,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1312","MLW006",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1313","MLW017",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1314","MLW049",150,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1315","PLF001",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1316","SEA007",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1317","TJO011",138,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1318","TJO012",148,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1319","TJO018",148,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1320","TJO041",143,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1321","TRJ016",136,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1322","TRJ020",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1323","BCL023",142,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1324","BCL025",139,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1325","BCL060",155,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1326","BCL063",161,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1327","BCL064",157,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1328","BCL065",160,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1329","BCL066",156,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1330","MLW007",146,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1331","MLW026",151,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1332","MLW051",162,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1333","MLW055",158,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1334","MLW057",153,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1335","SEA024",156,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1336","TJO001",141,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1337","TJO023",147,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1338","TJO042",152,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1339","TJO045",148,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1340","TRJ011",145,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1341","TRJ037",149,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1342","TRJ063",154,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1343","TRJ065",157,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1344","TRJ066",157,2005,"kig",25,13,0,1,5,3,72.01127922,42.19239942
"1345","BCL002",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1346","BCL013",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1347","BCL017",150,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1348","BCL025",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1349","BCL026",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1350","BCL029",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1351","BCL030",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1352","BCL033",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1353","BCL040",159,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1354","BCL042",162,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1355","BCL043",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1356","BCL044",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1357","BCL045",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1358","BCL050",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1359","BCL052",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1360","BCL053",156,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1361","BCL055",148,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1362","BCL056",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1363","BCL060",161,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1364","BCL062",158,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1365","BCL072",156,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1366","DCP021",148,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1367","DCP022",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1368","DCP024",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1369","DCP027",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1370","DCP031",156,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1371","DCP035",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1372","DCP036",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1373","DCP037",152,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1374","DCP038",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1375","DCP039",152,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1376","DCP041",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1377","DCP045",147,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1378","DCP048",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1379","DCP049",152,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1380","DCP050",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1381","DCP051",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1382","DCP052",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1383","DCP053",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1384","DCP055",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1385","DCP057",158,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1386","DCP062",158,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1387","GPL008",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1388","GPL033",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1389","GPL037",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1390","GPL041",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1391","GPL059",148,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1392","GPL064",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1393","GPL068",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1394","GPL070",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1395","GPL071",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1396","GPL073",150,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1397","GPL075",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1398","GPL076",147,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1399","GPL078",161,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1400","GPL080",161,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1401","GPL081",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1402","GPL082",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1403","GPL084",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1404","GPL089",147,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1405","GPL092",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
