,Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw,wsi,wi
867,HMW119,9,31,31,0,1,153,-8,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
868,HMW120,10,31,31,0,1,152,-7,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
869,HMW123,10,26,26,0,1,146,-1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
870,HMW125,10,16,16,0,1,136,9,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
871,HMW136,10,27,27,0,1,143,2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
872,HMW150,12,30,30,0,1,148,-3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
873,HMW156,12,36,36,0,1,154,-9,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
874,HMW157,12,18,18,0,1,138,7,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
875,HMW163,12,29,29,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
876,HMW166,13,31,31,0,1,152,-7,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
877,HMW168,13,26,26,0,1,146,-1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
878,HMW178,14,25,25,0,1,140,5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
879,HMW183,17,31,31,0,1,153,-8,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
880,HMW187,18,37,37,0,1,157,-12,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
881,HMW192,19,33,33,0,1,158,-13,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
882,JLO004,2,24,24,0,1,141,4,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
883,JLO010,3,25,25,0,1,142,3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
884,JLO012,3,23,23,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
885,JLO014,3,23,23,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
886,JLO016,4,23,23,0,1,140,5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
887,JLO017,4,23,23,0,1,140,5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
888,JLO018,5,25,25,0,1,144,1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
889,JLO020,5,27,27,0,1,144,1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
890,JLO021,5,27,27,0,1,144,1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
891,JLO023,5,23,23,0,1,141,4,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
892,JLO024,5,22,22,0,1,144,1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
893,JLO025,6,29,29,0,1,148,-3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
894,JLO032,7,23,23,0,1,140,5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
895,JLO038,16,27,27,0,1,142,3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
896,JLO040,9,25,25,0,1,148,-3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
897,JLO043,10,30,30,0,1,152,-7,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
898,JLO044,10,21,21,0,1,141,4,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
899,JLO046,12,27,27,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
900,JLO048,12,30,30,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
901,JLO055,14,20,20,0,1,140,5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
902,JLO066,25,26,26,0,1,146,-1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
903,MLW002,1,22,22,0,1,143,2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
904,MLW011,3,25,25,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
905,MLW014,3,25,25,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
906,MLW023,25,30,30,0,1,150,-5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
907,RMO003,12,32,32,0,1,151,-6,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
908,CEF001,9,9,22,1,1,151,-6,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
909,CEF006,10,10,18,1,1,146,-1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
910,CEF008,10,10,18,1,1,152,-7,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
911,HCW049,7,14,20,1,1,141,4,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
912,HMW029,3,30,34,1,1,142,3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
913,HMW034,4,18,21,1,1,148,-3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
914,HMW060,5,19,24,1,1,147,-2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
915,HMW079,7,7,28,1,1,151,-6,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
916,HMW087,7,21,25,1,1,151,-6,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
917,HMW109,9,9,31,1,1,151,-6,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
918,HMW151,12,32,33,1,1,154,-9,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
919,HMW155,12,12,19,1,1,156,-11,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
920,HMW175,14,26,31,1,1,156,-11,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
921,HMW195,23,23,29,1,1,149,-4,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
922,HMW208,27,37,38,1,1,163,-18,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
923,HMW211,29,36,37,1,1,155,-10,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
924,JLO008,3,3,11,1,1,146,-1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
925,JLO013,4,4,11,1,1,143,2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
926,JLO015,4,21,24,1,1,140,5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
927,JLO028,7,7,8,1,1,143,2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
928,JLO029,7,7,8,1,1,143,2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
929,JLO034,8,23,27,1,1,147,-2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
930,JLO053,14,14,17,1,1,147,-2,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
931,TEH002,22,22,28,1,1,164,-19,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
932,CEF011,13,30,30,0,1,146,-1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
933,HCW025,5,16,16,0,1,141,4,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
934,HCW043,6,28,28,0,1,148,-3,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
935,HMW098,8,32,32,0,1,150,-5,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
936,JLO050,12,29,29,0,1,135,10,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
937,MLW003,2,34,34,0,1,144,1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
938,MLW004,2,22,22,0,1,144,1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
939,MLW005,2,22,22,0,1,144,1,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
940,MLW012,3,17,17,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
941,MLW013,3,10,10,0,1,145,0,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
942,MLW016,17,36,36,0,1,159,-14,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
943,TLM121,13,20,20,0,1,139,6,2002,kig,51,45,18,0,19,0,14,2,183.057714,141.1610514
944,HCW003,5,23,23,0,1,136,4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
945,HCW007,5,24,24,0,1,136,4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
946,HCW014,9,26,26,0,1,143,-3,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
947,HCW017,9,28,28,0,1,142,-2,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
948,HCW028,12,28,28,0,1,143,-3,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
949,HCW029,12,30,30,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
950,HCW032,15,37,37,0,1,152,-12,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
951,HCW038,18,41,41,0,1,155,-15,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
952,HMW020,5,23,23,0,1,141,-1,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
953,HMW042,7,23,23,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
954,HMW063,9,32,32,0,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
955,HMW080,11,28,28,0,1,149,-9,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
956,HMW090,12,25,25,0,1,141,-1,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
957,HMW093,13,34,34,0,1,151,-11,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
958,HMW094,13,30,30,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
959,HMW096,13,31,31,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
960,HMW101,15,29,29,0,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
961,HMW129,18,36,36,0,1,149,-9,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
962,HMW136,18,35,35,0,1,153,-13,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
963,HMW145,19,42,42,0,1,158,-18,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
964,HMW161,23,36,36,0,1,154,-14,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
965,HMW166,24,36,36,0,1,154,-14,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
966,HMW172,25,31,31,0,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
967,HMW174,26,34,34,0,1,148,-8,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
968,JLO001,5,29,29,0,1,142,-2,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
969,JLO004,5,31,31,0,1,142,-2,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
970,JLO005,6,27,27,0,1,140,0,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
971,JLO008,9,33,33,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
972,JLO020,12,34,34,0,1,149,-9,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
973,JLO024,13,24,24,0,1,134,6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
974,JLO025,13,34,34,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
975,JLO028,14,33,33,0,1,151,-11,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
976,JLO037,15,33,33,0,1,148,-8,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
977,JLO045,32,34,34,0,1,158,-18,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
978,JLO046,33,37,37,0,1,153,-13,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
979,MLW003,6,30,30,0,1,143,-3,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
980,MLW005,8,30,30,0,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
981,MLW009,9,35,35,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
982,MLW010,9,31,31,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
983,MLW019,11,31,31,0,1,148,-8,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
984,MLW020,11,34,34,0,1,148,-8,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
985,MLW023,12,29,29,0,1,140,0,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
986,MLW024,12,30,30,0,1,139,1,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
987,MLW033,16,33,33,0,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
988,MLW049,27,42,42,0,1,155,-15,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
989,MLW050,29,39,39,0,1,155,-15,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
990,TJO001,5,28,28,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
991,TJO004,5,28,28,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
992,TJO005,5,27,27,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
993,TJO006,5,28,28,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
994,TJO008,5,21,21,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
995,TJO010,7,31,31,0,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
996,TJO012,8,31,31,0,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
997,TJO013,8,21,21,0,1,136,4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
998,TJO021,9,27,27,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
999,TJO022,9,28,28,0,1,137,3,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1000,TJO023,9,28,28,0,1,143,-3,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1001,TJO024,9,29,29,0,1,143,-3,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1002,TJO028,12,35,35,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1003,TJO030,12,36,36,0,1,148,-8,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1004,TJO031,14,36,36,0,1,150,-10,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1005,TJO039,15,34,34,0,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1006,TJO050,19,30,30,0,1,140,0,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1007,HCW009,7,14,21,1,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1008,HCW022,10,10,17,1,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1009,HCW040,18,31,36,1,1,151,-11,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1010,HCW043,21,30,33,1,1,158,-18,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1011,HCW044,22,22,27,1,1,159,-19,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1012,HCW045,25,25,30,1,1,156,-16,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1013,HCW047,32,32,38,1,1,153,-13,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1014,HMW039,7,7,14,1,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1015,HMW041,7,29,31,1,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1016,HMW049,8,15,22,1,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1017,HMW050,8,8,15,1,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1018,HMW051,8,15,22,1,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1019,HMW052,8,22,28,1,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1020,HMW098,15,19,26,1,1,154,-14,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1021,HMW102,15,26,32,1,1,153,-13,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1022,HMW113,15,22,30,1,1,153,-13,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1023,HMW118,16,16,23,1,1,155,-15,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1024,HMW120,16,34,35,1,1,150,-10,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1025,HMW121,16,23,27,1,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1026,HMW148,20,34,40,1,1,157,-17,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1027,HMW158,22,38,41,1,1,161,-21,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1028,HMW160,23,30,32,1,1,152,-12,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1029,HMW168,24,24,30,1,1,153,-13,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1030,HMW179,29,29,36,1,1,159,-19,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1031,HMW189,37,37,41,1,1,156,-16,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1032,JLO002,5,5,12,1,1,142,-2,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1033,JLO003,5,5,12,1,1,139,1,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1034,JLO007,8,22,25,1,1,141,-1,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1035,JLO009,9,16,22,1,1,135,5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1036,JLO016,10,17,20,1,1,138,2,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1037,JLO027,14,29,32,1,1,151,-11,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1038,JLO029,14,29,31,1,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1039,JLO036,14,21,27,1,1,142,-2,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1040,JLO038,15,22,30,1,1,152,-12,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1041,MLW006,8,22,27,1,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1042,MLW013,10,17,24,1,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1043,MLW017,11,11,18,1,1,148,-8,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1044,MLW029,14,29,32,1,1,151,-11,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1045,MLW032,15,22,30,1,1,151,-11,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1046,MLW040,18,30,32,1,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1047,PLF002,24,30,37,1,1,155,-15,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1048,TJO009,7,14,17,1,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1049,TJO011,7,29,31,1,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1050,TJO015,8,22,28,1,1,146,-6,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1051,TJO020,9,16,22,1,1,137,3,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1052,TJO026,10,10,17,1,1,144,-4,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1053,TJO027,11,25,31,1,1,147,-7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1054,TJO032,14,29,32,1,1,148,-8,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1055,TJO040,16,30,34,1,1,150,-10,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1056,TJO043,17,17,24,1,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1057,TJO044,17,24,31,1,1,151,-11,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1058,TJO057,21,29,38,1,1,158,-18,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1059,TJO058,21,21,29,1,1,157,-17,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1060,TJO059,21,29,36,1,1,158,-18,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1061,HMW144,19,26,26,0,1,145,-5,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1062,HMW159,22,42,42,0,1,161,-21,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1063,HMW178,27,43,43,0,1,162,-22,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1064,HMW180,29,42,42,0,1,165,-25,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1065,MLW004,6,17,17,0,1,133,7,2003,kig,35,74,9,4,0,0,3,3,114.3570387,101.6277179
1066,BNS001,13,31,31,0,1,138,-4,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1067,BNS002,14,30,30,0,1,136,-2,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1068,BNS005,14,33,33,0,1,139,-5,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1069,BNS008,21,33,33,0,1,141,-7,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1070,BNS013,15,27,27,0,1,137,-3,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1071,BNS015,15,36,36,0,1,143,-9,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1072,BNS021,16,27,27,0,1,131,3,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1073,BNS022,16,33,33,0,1,139,-5,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1074,BNS024,17,33,33,0,1,143,-9,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1075,BNS025,17,30,30,0,1,139,-5,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1076,BNS026,17,24,24,0,1,132,2,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1077,BNS030,17,37,37,0,1,145,-11,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1078,BNS031,19,31,31,0,1,141,-7,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1079,BNS034,20,34,34,0,1,142,-8,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1080,BNS038,21,37,37,0,1,146,-12,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1081,BNS039,21,38,38,0,1,146,-12,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1082,BNS040,21,37,37,0,1,146,-12,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1083,BNS041,21,36,36,0,1,145,-11,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1084,BNS042,21,36,36,0,1,143,-9,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1085,BNS043,21,33,33,0,1,142,-8,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1086,BNS044,21,38,38,0,1,143,-9,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1087,BNS046,23,31,31,0,1,136,-2,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1088,BNS054,34,46,46,0,1,155,-21,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1089,HMW020,7,29,29,0,1,139,-5,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1090,HMW029,9,31,31,0,1,140,-6,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1091,HMW032,31,33,33,0,1,142,-8,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1092,HMW036,10,36,36,0,1,143,-9,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1093,HMW037,11,31,31,0,1,144,-10,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1094,HMW040,15,35,35,0,1,148,-14,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1095,HMW046,16,39,39,0,1,149,-15,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1096,HMW055,16,33,33,0,1,147,-13,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1097,HMW068,19,42,42,0,1,152,-18,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1098,HMW070,19,37,37,0,1,146,-12,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1099,HMW072,20,38,38,0,1,150,-16,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1100,HMW074,22,34,34,0,1,147,-13,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1101,HMW076,21,33,33,0,1,144,-10,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1102,HMW089,24,45,45,0,1,157,-23,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1103,HMW091,24,32,32,0,1,141,-7,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1104,HMW099,27,49,49,0,1,160,-26,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1105,HMW110,34,50,50,0,1,159,-25,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1106,HMW115,35,40,40,0,1,147,-13,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1107,HMW128,38,39,39,0,1,148,-14,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1108,HMW130,39,48,48,0,1,160,-26,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1109,LJV003,3,23,23,0,1,136,-2,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1110,LJV004,3,25,25,0,1,136,-2,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1111,LJV005,4,26,26,0,1,135,-1,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1112,LJV009,6,24,24,0,1,135,-1,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1113,LJV015,9,32,32,0,1,140,-6,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
1114,LJV018,10,25,25,0,1,132,2,2004,kig,42,74,3,0,0,4,7,2,117.5891474,114.2933105
